conn_hash	stmt_id	exec_id	exec_time	sql_type	exe_status	db_ip	client_ip	client_host	app_name	db_user	sql_hash	from_tbs	select_cols	sql_stmt	stmt_bind_vars
conn_14447753133512831833	5	2	2024-11-18 03:17:36	SELECT	SUCCESS	192.168.115.58	10.0.23.73	ERP_USER_HOST104	SQL*Plus	SYS	sql_fedaec9253f8b6a3	products	comm, commission, produc_name, updated_date, price, department, updated_by, department, comm, produc_name, created_by, age, department	SELECT comm, commission, produc_name, updated_date, price, department, updated_by, department, comm, produc_name, created_by, age, department FROM products WHERE department = 'HR' AND salary < 5739 AND commission = 620.54 AND created_by = 'Jane Smith' AND commission = 620.54	'HR', 5739, 620.54, 'Jane Smith', 620.54
conn_2558384430449384312	4	3	2024-11-19 03:26:27	INSERT	SUCCESS	192.168.162.131	10.0.191.103	ERP_USER_HOST101	WEB App	SYSTEM	sql_e1c69539d019f9d6	products	N/A	INSERT INTO products (id, name, age, salary) VALUES (31, 'Alice Johnson', 24, 5654)	
conn_4163121452063488286	4	1	2024-11-17 03:15:58	SELECT	FAILURE	192.168.36.29	10.0.221.176	ERP_USER_HOST105	WEB App	OE	sql_a01ca18f8c46445b	events	department, commission	SELECT department, commission FROM events WHERE salary < 6779 AND salary < 6779 AND department = 'Sales' AND name LIKE 'C%' AND salary < 6779 AND department = 'Sales' AND name LIKE 'C%'	6779, 6779, 'Sales', 'C%', 6779, 'Sales', 'C%'
conn_15204356696329352007	5	2	2024-11-19 03:18:10	UPDATE	FAILURE	192.168.76.236	10.0.242.42	ERP_USER_HOST101	WEB App	ANONYMOUS	sql_7d97942b8253ecda	logs	N/A	UPDATE logs SET salary = 3878 WHERE salary < 5022 AND salary < 5022 AND commission = 878.14 AND name LIKE 'C%' AND event_date BETWEEN '2024-11-22 02:41:07' AND '2024-11-23 02:41:07'  AND name LIKE 'C%'	5022, 5022, 878.14, 'C%', '2024-11-22 02:41:07', '2024-11-23 02:41:07', 'C%'
conn_15052627440987226512	4	1	2024-11-17 03:07:59	SELECT	SUCCESS	192.168.203.64	10.0.177.121	ERP_USER_HOST102	SQL Developer	ANONYMOUS	sql_74a16b5fb6edbc2e	logs	created_by, creation_dae, updated_by, salary, comm, price	SELECT created_by, creation_dae, updated_by, salary, comm, price FROM logs WHERE department = 'Engineering' AND salary < 7904 AND event_date BETWEEN '2024-11-23 02:41:07' AND '2024-11-23 02:41:07'  AND commission = 598.70 AND name LIKE 'C%'	'Engineering', 7904, '2024-11-23 02:41:07', '2024-11-23 02:41:07', 598.70, 'C%'
conn_15045067220901693289	4	2	2024-11-16 03:14:29	SELECT	FAILURE	192.168.84.54	10.0.118.3	ERP_USER_HOST105	ERP	APEX_040000	sql_e703907b2aa38ab4	employees	updated_by, event_date, price, salary, produc_name, department	SELECT updated_by, event_date, price, salary, produc_name, department FROM employees WHERE age > 32 AND event_date BETWEEN '2024-11-23 02:41:07' AND '2024-11-23 02:41:07'  AND event_date BETWEEN '2024-11-23 02:41:07' AND '2024-11-23 02:41:07'  AND name LIKE 'B%' AND salary < 8248 AND commission = 780.72	32, '2024-11-23 02:41:07', '2024-11-23 02:41:07', '2024-11-23 02:41:07', '2024-11-23 02:41:07', 'B%', 8248, 780.72
conn_5752252094973410709	4	2	2024-11-16 03:11:12	SELECT	SUCCESS	192.168.144.227	10.0.43.86	ERP_USER_HOST104	ERP	APEX_040000	sql_213d06d2af5e4c7d	salaries	updated_date, product, id, salary, created_by, creation_dae	SELECT updated_date, product, id, salary, created_by, creation_dae FROM salaries WHERE last_update_by = 'John Doe' AND event_date BETWEEN '2024-11-23 02:41:07' AND '2024-11-23 02:41:07'  AND event_date BETWEEN '2024-11-23 02:41:07' AND '2024-11-23 02:41:07'  AND commission = 934.95 AND department = 'HR' AND department = 'HR' AND name LIKE 'C%' AND department = 'HR'	'John Doe', '2024-11-23 02:41:07', '2024-11-23 02:41:07', '2024-11-23 02:41:07', '2024-11-23 02:41:07', 934.95, 'HR', 'HR', 'C%', 'HR'
conn_8374149793875123906	5	2	2024-11-16 03:22:42	DELETE	FAILURE	192.168.205.0	10.0.178.146	ERP_USER_HOST104	WEB App	OE	sql_d83df91eae1f265a	employees	N/A	DELETE FROM employees WHERE salary < 4874 AND department = 'Engineering' AND commission = 119.96 AND salary < 4874 AND name LIKE 'C%' AND event_date BETWEEN '2024-11-23 02:41:07' AND '2024-11-23 02:41:07' 	4874, 'Engineering', 119.96, 4874, 'C%', '2024-11-23 02:41:07', '2024-11-23 02:41:07'
conn_10957620957532258388	5	1	2024-11-18 03:17:39	UPDATE	FAILURE	192.168.17.67	10.0.97.160	ERP_USER_HOST101	ERP	SCOTT	sql_287ed5185cc9b4c2	departments	N/A	UPDATE departments SET salary = 4464 WHERE last_update_by = 'Bob Brown' AND age > 47 AND age > 47 AND age > 47 AND created_by = 'Charlie Davis' AND event_date BETWEEN '2024-11-18 02:41:07' AND '2024-11-23 02:41:07'  AND commission = 604.18	'Bob Brown', 47, 47, 47, 'Charlie Davis', '2024-11-18 02:41:07', '2024-11-23 02:41:07', 604.18
conn_11062185744696670077	4	2	2024-11-18 03:17:04	SELECT	FAILURE	192.168.197.8	10.0.230.16	ERP_USER_HOST102	WEB App	SYS	sql_4adcfca6cd794db7	tasks	age, salary, updated_date, comm, commission, creation_dae, updated_date	SELECT age, salary, updated_date, comm, commission, creation_dae, updated_date FROM tasks WHERE last_update_by = 'John Doe' AND commission = 441.29 AND name LIKE 'C%' AND commission = 441.29 AND department = 'Engineering' AND last_update_by = 'John Doe' AND last_update_by = 'John Doe' AND last_update_by = 'John Doe'	'John Doe', 441.29, 'C%', 441.29, 'Engineering', 'John Doe', 'John Doe', 'John Doe'
conn_6667939579189332186	4	3	2024-11-18 03:07:47	SELECT	FAILURE	192.168.75.160	10.0.27.140	ERP_USER_HOST105	WEB App	SH	sql_f21cef1a7f2a18da	users	product, creation_dae, product, produc_name, age, created_by, id, updated_by, commission, price, updated_by, id, age	SELECT product, creation_dae, product, produc_name, age, created_by, id, updated_by, commission, price, updated_by, id, age FROM users WHERE last_update_by = 'Jane Smith' AND created_by = 'Charlie Davis' AND created_by = 'Charlie Davis' AND commission = 716.91 AND salary < 6525 AND created_by = 'Charlie Davis' AND salary < 6525	'Jane Smith', 'Charlie Davis', 'Charlie Davis', 716.91, 6525, 'Charlie Davis', 6525
conn_10666979604126368686	4	1	2024-11-16 03:10:16	SELECT	SUCCESS	192.168.230.172	10.0.36.58	ERP_USER_HOST101	ERP	ANONYMOUS	sql_e116721de8eaa151	departments	id, event_date, age, updated_by, comm, comm, salary, id, commission, created_by, price, commission	SELECT id, event_date, age, updated_by, comm, comm, salary, id, commission, created_by, price, commission FROM departments WHERE event_date BETWEEN '2024-11-17 02:41:07' AND '2024-11-23 02:41:07'  AND commission = 781.38 AND created_by = 'John Doe' AND created_by = 'John Doe' AND last_update_by = 'Charlie Davis' AND salary < 6434	'2024-11-17 02:41:07', '2024-11-23 02:41:07', 781.38, 'John Doe', 'John Doe', 'Charlie Davis', 6434
conn_13023219830572754319	4	2	2024-11-18 03:08:06	SELECT	FAILURE	192.168.22.7	10.0.74.97	ERP_USER_HOST105	ERP	PM	sql_a96403e6b9d1824b	departments	produc_name, commission, created_by, comm, comm	SELECT produc_name, commission, created_by, comm, comm FROM departments WHERE salary < 7681 AND salary < 7681 AND commission = 210.47 AND age > 45	7681, 7681, 210.47, 45
conn_15701736004117042936	5	3	2024-11-20 03:21:08	SELECT	SUCCESS	192.168.93.96	10.0.146.136	ERP_USER_HOST102	ERP	IX	sql_e149f452f9624191	users	age, creation_dae, comm	SELECT age, creation_dae, comm FROM users WHERE salary < 3434 AND name LIKE 'C%' AND event_date BETWEEN '2024-11-18 02:41:07' AND '2024-11-23 02:41:07'  AND created_by = 'Bob Brown' AND department = 'HR'	3434, 'C%', '2024-11-18 02:41:07', '2024-11-23 02:41:07', 'Bob Brown', 'HR'
conn_7751697539618778886	5	3	2024-11-17 03:30:01	SELECT	FAILURE	192.168.64.99	10.0.143.22	ERP_USER_HOST103	PL/SQL Developer	OE	sql_9814c9586b43cc1f	users	creation_dae, produc_name, id, produc_name, creation_dae, comm, age, produc_name, product, commission, age, produc_name, product	SELECT creation_dae, produc_name, id, produc_name, creation_dae, comm, age, produc_name, product, commission, age, produc_name, product FROM users WHERE last_update_by = 'Jane Smith' AND last_update_by = 'Jane Smith' AND name LIKE 'C%' AND created_by = 'Jane Smith' AND commission = 971.85	'Jane Smith', 'Jane Smith', 'C%', 'Jane Smith', 971.85
conn_15409338961585347588	4	2	2024-11-20 03:19:12	SELECT	SUCCESS	192.168.182.88	10.0.155.53	ERP_USER_HOST102	WEB App	OE	sql_4439c2813f4fd81b	departments	produc_name, salary, produc_name, id, created_by, created_by, event_date, product, product, product	SELECT produc_name, salary, produc_name, id, created_by, created_by, event_date, product, product, product FROM departments WHERE salary < 9267 AND salary < 9267 AND event_date BETWEEN '2024-11-17 02:41:07' AND '2024-11-23 02:41:07'  AND created_by = 'John Doe' AND event_date BETWEEN '2024-11-17 02:41:07' AND '2024-11-23 02:41:07'  AND last_update_by = 'Alice Johnson' AND commission = 590.57 AND event_date BETWEEN '2024-11-17 02:41:07' AND '2024-11-23 02:41:07' 	9267, 9267, '2024-11-17 02:41:07', '2024-11-23 02:41:07', 'John Doe', '2024-11-17 02:41:07', '2024-11-23 02:41:07', 'Alice Johnson', 590.57, '2024-11-17 02:41:07', '2024-11-23 02:41:07'
conn_15803055954702064595	5	1	2024-11-19 03:14:59	SELECT	SUCCESS	192.168.165.32	10.0.228.116	ERP_USER_HOST101	SQL*Plus	HR	sql_72b9ed66714f3344	users	comm, product, event_date, event_date, price, updated_by, event_date, product	SELECT comm, product, event_date, event_date, price, updated_by, event_date, product FROM users WHERE department = 'Engineering' AND event_date BETWEEN '2024-11-22 02:41:07' AND '2024-11-23 02:41:07'  AND salary < 3035 AND event_date BETWEEN '2024-11-22 02:41:07' AND '2024-11-23 02:41:07'  AND department = 'Engineering' AND salary < 3035 AND age > 23 AND commission = 527.31	'Engineering', '2024-11-22 02:41:07', '2024-11-23 02:41:07', 3035, '2024-11-22 02:41:07', '2024-11-23 02:41:07', 'Engineering', 3035, 23, 527.31
conn_13331526357950274029	5	1	2024-11-18 03:19:35	SELECT	SUCCESS	192.168.148.184	10.0.211.210	ERP_USER_HOST104	SQL Developer	SYSTEM	sql_1b59c54c20b12eed	products	updated_by, id, department, produc_name, comm, product	SELECT updated_by, id, department, produc_name, comm, product FROM products WHERE department = 'HR' AND commission = 367.34 AND commission = 367.34 AND created_by = 'Alice Johnson' AND name LIKE 'A%'	'HR', 367.34, 367.34, 'Alice Johnson', 'A%'
conn_15204356696329352007	5	3	2024-11-19 03:18:14	INSERT	FAILURE	192.168.14.7	10.0.224.114	ERP_USER_HOST104	WEB App	SH	sql_6f71e7b75f9cdb70	salaries	N/A	INSERT INTO salaries (id, name, age, salary) VALUES (77, 'Bob Brown', 39, 6930)	
conn_17614841974643269307	4	3	2024-11-16 03:14:34	SELECT	FAILURE	192.168.122.65	10.0.171.201	ERP_USER_HOST102	ERP	SH	sql_59bceee1cb9dc745	employees	produc_name, department, product, comm, creation_dae, commission	SELECT produc_name, department, product, comm, creation_dae, commission FROM employees WHERE name LIKE 'B%' AND commission = 446.14 AND commission = 446.14 AND name LIKE 'B%' AND salary < 6379 AND name LIKE 'B%'	'B%', 446.14, 446.14, 'B%', 6379, 'B%'
conn_6660997032102702101	6	1	2024-11-16 03:25:42	SELECT	FAILURE	192.168.194.196	10.0.249.60	ERP_USER_HOST102	ERP	SCOTT	sql_ce2da01ace0c1d9d	logs	department	SELECT department FROM logs WHERE name LIKE 'B%' AND last_update_by = 'Charlie Davis' AND name LIKE 'B%' AND commission = 800.65 AND last_update_by = 'Charlie Davis' AND department = 'Sales' AND age > 40	'B%', 'Charlie Davis', 'B%', 800.65, 'Charlie Davis', 'Sales', 40
conn_11975845756062970046	5	2	2024-11-17 03:17:10	DELETE	SUCCESS	192.168.128.117	10.0.25.0	ERP_USER_HOST105	ERP	SH	sql_65857ef12bb6cb93	products	N/A	DELETE FROM products WHERE event_date BETWEEN '2024-11-22 02:41:07' AND '2024-11-23 02:41:07'  AND department = 'Sales' AND department = 'Sales' AND commission = 596.78 AND commission = 596.78 AND created_by = 'Bob Brown' AND created_by = 'Bob Brown' AND last_update_by = 'Charlie Davis'	'2024-11-22 02:41:07', '2024-11-23 02:41:07', 'Sales', 'Sales', 596.78, 596.78, 'Bob Brown', 'Bob Brown', 'Charlie Davis'
conn_15052627440987226512	4	2	2024-11-17 03:09:55	INSERT	FAILURE	192.168.232.145	10.0.143.79	ERP_USER_HOST102	WEB App	PM	sql_1587035878973667	employees	N/A	INSERT INTO employees (id, name, age, salary) VALUES (19, 'Alice Johnson', 38, 4496)	
conn_15045067220901693289	4	3	2024-11-16 03:19:06	INSERT	FAILURE	192.168.27.213	10.0.103.86	ERP_USER_HOST104	WEB App	SH	sql_edc9a55498d44d06	users	N/A	INSERT INTO users (id, name, age, salary) VALUES (99, 'Charlie Davis', 41, 8477)	
conn_3216072258382364426	5	2	2024-11-16 03:20:40	SELECT	SUCCESS	192.168.251.176	10.0.113.197	ERP_USER_HOST104	ERP	OE	sql_9161857d09008cef	events	commission, age, commission, product, created_by, creation_dae, product, updated_date	SELECT commission, age, commission, product, created_by, creation_dae, product, updated_date FROM events WHERE last_update_by = 'Jane Smith' AND name LIKE 'B%' AND commission = 694.30 AND commission = 694.30 AND last_update_by = 'Jane Smith' AND salary < 3187 AND age > 34 AND created_by = 'John Doe'	'Jane Smith', 'B%', 694.30, 694.30, 'Jane Smith', 3187, 34, 'John Doe'
conn_16996186170054508421	4	3	2024-11-18 03:13:46	SELECT	FAILURE	192.168.29.202	10.0.105.184	ERP_USER_HOST101	WEB App	IX	sql_3700a71f96718043	logs	price, age, price, event_date	SELECT price, age, price, event_date FROM logs WHERE event_date BETWEEN '2024-11-23 02:41:07' AND '2024-11-23 02:41:07'  AND commission = 187.81 AND created_by = 'Bob Brown' AND event_date BETWEEN '2024-11-23 02:41:07' AND '2024-11-23 02:41:07'  AND created_by = 'Bob Brown'	'2024-11-23 02:41:07', '2024-11-23 02:41:07', 187.81, 'Bob Brown', '2024-11-23 02:41:07', '2024-11-23 02:41:07', 'Bob Brown'
conn_16023181263865345522	5	1	2024-11-17 03:17:55	SELECT	FAILURE	192.168.229.107	10.0.230.32	ERP_USER_HOST103	ERP	IX	sql_077b5901be08cfdc	orders	event_date, product	SELECT event_date, product FROM orders WHERE created_by = 'Bob Brown' AND last_update_by = 'Charlie Davis' AND salary < 8875 AND name LIKE 'A%' AND department = 'Sales' AND name LIKE 'A%' AND last_update_by = 'Charlie Davis' AND event_date BETWEEN '2024-11-17 02:41:07' AND '2024-11-23 02:41:07' 	'Bob Brown', 'Charlie Davis', 8875, 'A%', 'Sales', 'A%', 'Charlie Davis', '2024-11-17 02:41:07', '2024-11-23 02:41:07'
conn_5818403015405067643	4	3	2024-11-18 03:08:52	SELECT	FAILURE	192.168.185.105	10.0.20.108	ERP_USER_HOST104	PL/SQL Developer	SH	sql_0eaeabd393409aff	events	salary, department, age, department, event_date, creation_dae, price, comm, product, id, product	SELECT salary, department, age, department, event_date, creation_dae, price, comm, product, id, product FROM events WHERE age > 20 AND event_date BETWEEN '2024-11-18 02:41:07' AND '2024-11-23 02:41:07'  AND commission = 289.64 AND commission = 289.64 AND department = 'Engineering'	20, '2024-11-18 02:41:07', '2024-11-23 02:41:07', 289.64, 289.64, 'Engineering'
conn_14447040431572921456	4	3	2024-11-16 03:08:30	SELECT	FAILURE	192.168.76.137	10.0.233.98	ERP_USER_HOST104	Toad	IX	sql_907b94df2d915279	events	department, updated_date, age, commission, updated_by, age	SELECT department, updated_date, age, commission, updated_by, age FROM events WHERE commission = 679.74 AND created_by = 'Alice Johnson' AND last_update_by = 'Jane Smith' AND name LIKE 'A%' AND event_date BETWEEN '2024-11-21 02:41:07' AND '2024-11-23 02:41:07' 	679.74, 'Alice Johnson', 'Jane Smith', 'A%', '2024-11-21 02:41:07', '2024-11-23 02:41:07'
conn_4746128667414033179	4	2	2024-11-18 03:05:02	DELETE	SUCCESS	192.168.156.243	10.0.187.116	ERP_USER_HOST103	ERP	OE	sql_5760c52981842787	users	N/A	DELETE FROM users WHERE age > 37 AND last_update_by = 'Jane Smith' AND salary < 5224 AND name LIKE 'C%' AND created_by = 'Charlie Davis'	37, 'Jane Smith', 5224, 'C%', 'Charlie Davis'
conn_1638508602592703167	5	1	2024-11-19 03:15:20	SELECT	SUCCESS	192.168.12.104	10.0.75.165	ERP_USER_HOST102	ERP	IX	sql_0484e284ccd0fcae	departments	updated_date, age, creation_dae, comm, creation_dae, created_by, comm, creation_dae, price, price, id, creation_dae, creation_dae	SELECT updated_date, age, creation_dae, comm, creation_dae, created_by, comm, creation_dae, price, price, id, creation_dae, creation_dae FROM departments WHERE commission = 976.58 AND last_update_by = 'Jane Smith' AND created_by = 'Alice Johnson' AND last_update_by = 'Jane Smith' AND event_date BETWEEN '2024-11-19 02:41:07' AND '2024-11-23 02:41:07'  AND last_update_by = 'Jane Smith'	976.58, 'Jane Smith', 'Alice Johnson', 'Jane Smith', '2024-11-19 02:41:07', '2024-11-23 02:41:07', 'Jane Smith'
conn_12797091162198031995	4	2	2024-11-20 03:14:26	SELECT	SUCCESS	192.168.173.200	10.0.106.185	ERP_USER_HOST102	ERP	OE	sql_34eaf6adbf1629c9	salaries	id, comm, updated_date, updated_by	SELECT id, comm, updated_date, updated_by FROM salaries WHERE salary < 6722 AND department = 'Sales' AND age > 31 AND event_date BETWEEN '2024-11-19 02:41:07' AND '2024-11-23 02:41:07'  AND department = 'Sales' AND event_date BETWEEN '2024-11-19 02:41:07' AND '2024-11-23 02:41:07'  AND salary < 6722 AND commission = 436.87	6722, 'Sales', 31, '2024-11-19 02:41:07', '2024-11-23 02:41:07', 'Sales', '2024-11-19 02:41:07', '2024-11-23 02:41:07', 6722, 436.87
conn_18015526489310259025	5	2	2024-11-19 03:24:58	SELECT	SUCCESS	192.168.43.58	10.0.161.119	ERP_USER_HOST105	ERP	HR	sql_eb220f2f0efd3ec4	orders	creation_dae, salary, commission, product, created_by, updated_by, product, department	SELECT creation_dae, salary, commission, product, created_by, updated_by, product, department FROM orders WHERE last_update_by = 'Charlie Davis' AND salary < 5891 AND created_by = 'Charlie Davis' AND department = 'HR' AND last_update_by = 'Charlie Davis' AND event_date BETWEEN '2024-11-21 02:41:07' AND '2024-11-23 02:41:07'  AND department = 'HR'	'Charlie Davis', 5891, 'Charlie Davis', 'HR', 'Charlie Davis', '2024-11-21 02:41:07', '2024-11-23 02:41:07', 'HR'
conn_15701736004117042936	6	1	2024-11-20 03:23:27	INSERT	SUCCESS	192.168.54.210	10.0.164.56	ERP_USER_HOST105	ERP	SH	sql_e1c69539d019f9d6	products	N/A	INSERT INTO products (id, name, age, salary) VALUES (26, 'Alice Johnson', 39, 5194)	
conn_15803055954702064595	5	2	2024-11-19 03:16:35	INSERT	FAILURE	192.168.173.179	10.0.15.164	ERP_USER_HOST104	ERP	SH	sql_1587035878973667	employees	N/A	INSERT INTO employees (id, name, age, salary) VALUES (3, 'John Doe', 26, 9033)	
conn_4342488938832067318	4	3	2024-11-19 03:12:54	SELECT	SUCCESS	192.168.58.93	10.0.239.104	ERP_USER_HOST104	PL/SQL Developer	SCOTT	sql_bfc11af41c35c4fd	departments	commission, produc_name, age	SELECT commission, produc_name, age FROM departments WHERE last_update_by = 'John Doe' AND salary < 9886 AND commission = 907.49 AND created_by = 'John Doe' AND event_date BETWEEN '2024-11-22 02:41:07' AND '2024-11-23 02:41:07'  AND last_update_by = 'John Doe'	'John Doe', 9886, 907.49, 'John Doe', '2024-11-22 02:41:07', '2024-11-23 02:41:07', 'John Doe'
conn_13578757632426401295	5	2	2024-11-16 03:19:12	UPDATE	FAILURE	192.168.142.120	10.0.37.24	ERP_USER_HOST102	WEB App	IX	sql_7c257a1438f00565	tasks	N/A	UPDATE tasks SET salary = 5097 WHERE event_date BETWEEN '2024-11-22 02:41:07' AND '2024-11-23 02:41:07'  AND event_date BETWEEN '2024-11-22 02:41:07' AND '2024-11-23 02:41:07'  AND last_update_by = 'Charlie Davis' AND event_date BETWEEN '2024-11-22 02:41:07' AND '2024-11-23 02:41:07'  AND commission = 352.31 AND age > 49 AND event_date BETWEEN '2024-11-22 02:41:07' AND '2024-11-23 02:41:07' 	'2024-11-22 02:41:07', '2024-11-23 02:41:07', '2024-11-22 02:41:07', '2024-11-23 02:41:07', 'Charlie Davis', '2024-11-22 02:41:07', '2024-11-23 02:41:07', 352.31, 49, '2024-11-22 02:41:07', '2024-11-23 02:41:07'
conn_18365025783177537740	5	1	2024-11-17 03:22:00	SELECT	FAILURE	192.168.252.194	10.0.90.73	ERP_USER_HOST104	WEB App	APEX_040000	sql_3758df7f086c9ad8	projects	created_by, price, updated_by	SELECT created_by, price, updated_by FROM projects WHERE last_update_by = 'Alice Johnson' AND commission = 525.06 AND created_by = 'Alice Johnson' AND name LIKE 'A%'	'Alice Johnson', 525.06, 'Alice Johnson', 'A%'
conn_17614841974643269307	5	1	2024-11-16 03:16:04	INSERT	SUCCESS	192.168.249.175	10.0.180.230	ERP_USER_HOST103	WEB App	OE	sql_6f71e7b75f9cdb70	salaries	N/A	INSERT INTO salaries (id, name, age, salary) VALUES (53, 'Jane Smith', 44, 4735)	
conn_15045067220901693289	5	1	2024-11-16 03:21:29	INSERT	FAILURE	192.168.244.253	10.0.23.242	ERP_USER_HOST104	ERP	SYSTEM	sql_6f71e7b75f9cdb70	salaries	N/A	INSERT INTO salaries (id, name, age, salary) VALUES (47, 'Charlie Davis', 35, 5711)	
conn_7613392604119316494	5	2	2024-11-17 03:23:41	SELECT	FAILURE	192.168.98.197	10.0.47.195	ERP_USER_HOST102	ERP	APEX_040000	sql_786c3905ab8bdbbe	tasks	creation_dae	SELECT creation_dae FROM tasks WHERE last_update_by = 'John Doe' AND age > 34 AND name LIKE 'C%' AND department = 'Sales' AND name LIKE 'C%' AND commission = 126.69 AND commission = 126.69 AND event_date BETWEEN '2024-11-23 02:41:07' AND '2024-11-23 02:41:07' 	'John Doe', 34, 'C%', 'Sales', 'C%', 126.69, 126.69, '2024-11-23 02:41:07', '2024-11-23 02:41:07'
conn_10138430113042742145	5	2	2024-11-18 03:21:43	SELECT	SUCCESS	192.168.107.5	10.0.247.226	ERP_USER_HOST104	SQL*Plus	APEX_040000	sql_f35f045fe55b63f0	users	updated_date, department	SELECT updated_date, department FROM users WHERE salary < 3633 AND salary < 3633 AND department = 'Sales' AND name LIKE 'A%' AND last_update_by = 'Jane Smith' AND created_by = 'Alice Johnson'	3633, 3633, 'Sales', 'A%', 'Jane Smith', 'Alice Johnson'
conn_396016303895343836	5	2	2024-11-18 03:21:36	SELECT	SUCCESS	192.168.80.60	10.0.135.161	ERP_USER_HOST103	WEB App	PM	sql_c9952e4724dba030	projects	price, produc_name, comm, updated_date, produc_name, product, comm	SELECT price, produc_name, comm, updated_date, produc_name, product, comm FROM projects WHERE department = 'Engineering' AND name LIKE 'B%' AND event_date BETWEEN '2024-11-18 02:41:07' AND '2024-11-23 02:41:07'  AND last_update_by = 'Jane Smith'	'Engineering', 'B%', '2024-11-18 02:41:07', '2024-11-23 02:41:07', 'Jane Smith'
conn_1387222248136425417	5	1	2024-11-19 03:20:45	SELECT	FAILURE	192.168.47.8	10.0.175.74	ERP_USER_HOST103	ERP	SH	sql_3c494b1f660daa30	departments	comm, age, price, department, product	SELECT comm, age, price, department, product FROM departments WHERE commission = 178.21 AND department = 'HR' AND age > 23 AND salary < 7790	178.21, 'HR', 23, 7790
conn_8216480881201710614	6	1	2024-11-19 03:26:47	SELECT	FAILURE	192.168.74.148	10.0.144.7	ERP_USER_HOST104	ERP	SCOTT	sql_f8624d4da3fb4dd0	departments	produc_name, event_date	SELECT produc_name, event_date FROM departments WHERE event_date BETWEEN '2024-11-20 02:41:07' AND '2024-11-23 02:41:07'  AND age > 37 AND department = 'Sales' AND event_date BETWEEN '2024-11-20 02:41:07' AND '2024-11-23 02:41:07'  AND commission = 686.77 AND salary < 3760	'2024-11-20 02:41:07', '2024-11-23 02:41:07', 37, 'Sales', '2024-11-20 02:41:07', '2024-11-23 02:41:07', 686.77, 3760
conn_14447040431572921456	5	1	2024-11-16 03:12:50	INSERT	SUCCESS	192.168.196.76	10.0.224.178	ERP_USER_HOST102	ERP	IX	sql_d34bee4e8ab18067	logs	N/A	INSERT INTO logs (id, name, age, salary) VALUES (31, 'Charlie Davis', 21, 8730)	
conn_14447753133512831833	5	3	2024-11-18 03:21:11	SELECT	FAILURE	192.168.245.57	10.0.235.108	ERP_USER_HOST103	WEB App	SH	sql_ee9218ca11127a41	salaries	age, created_by, price, id, created_by, product, department, created_by, product, age	SELECT age, created_by, price, id, created_by, product, department, created_by, product, age FROM salaries WHERE last_update_by = 'Alice Johnson' AND salary < 3897 AND age > 21 AND name LIKE 'A%' AND age > 21 AND commission = 518.57	'Alice Johnson', 3897, 21, 'A%', 21, 518.57
conn_2558384430449384312	5	1	2024-11-19 03:31:59	SELECT	FAILURE	192.168.141.162	10.0.206.50	ERP_USER_HOST104	WEB App	PM	sql_f0bef31b72aef1ba	employees	age, produc_name, department, creation_dae, product, id, id, created_by, product, salary, salary, salary	SELECT age, produc_name, department, creation_dae, product, id, id, created_by, product, salary, salary, salary FROM employees WHERE name LIKE 'A%' AND event_date BETWEEN '2024-11-17 02:41:07' AND '2024-11-23 02:41:07'  AND age > 45 AND event_date BETWEEN '2024-11-17 02:41:07' AND '2024-11-23 02:41:07' 	'A%', '2024-11-17 02:41:07', '2024-11-23 02:41:07', 45, '2024-11-17 02:41:07', '2024-11-23 02:41:07'
conn_13702100207259467869	5	1	2024-11-16 03:06:03	SELECT	FAILURE	192.168.224.98	10.0.50.6	ERP_USER_HOST102	WEB App	SH	sql_050b24df3b81b739	users	commission, updated_date, id, salary, product, updated_by, id, commission, updated_by	SELECT commission, updated_date, id, salary, product, updated_by, id, commission, updated_by FROM users WHERE commission = 543.92 AND event_date BETWEEN '2024-11-19 02:41:07' AND '2024-11-23 02:41:07'  AND department = 'HR' AND created_by = 'Alice Johnson'	543.92, '2024-11-19 02:41:07', '2024-11-23 02:41:07', 'HR', 'Alice Johnson'
conn_4746128667414033179	4	3	2024-11-18 03:06:16	INSERT	SUCCESS	192.168.71.180	10.0.75.245	ERP_USER_HOST104	PL/SQL Developer	SYS	sql_ea4d192e9be907d1	orders	N/A	INSERT INTO orders (id, name, age, salary) VALUES (39, 'Bob Brown', 23, 3414)	
conn_18015526489310259025	5	3	2024-11-19 03:26:24	INSERT	SUCCESS	192.168.172.253	10.0.192.160	ERP_USER_HOST101	ERP	SCOTT	sql_6f71e7b75f9cdb70	salaries	N/A	INSERT INTO salaries (id, name, age, salary) VALUES (81, 'Charlie Davis', 28, 8768)	
conn_15701736004117042936	6	2	2024-11-20 03:24:23	INSERT	SUCCESS	192.168.225.37	10.0.128.132	ERP_USER_HOST103	WEB App	HR	sql_a50b22d896f8394f	events	N/A	INSERT INTO events (id, name, age, salary) VALUES (89, 'Jane Smith', 45, 5354)	
